outdoor_air_temperature;air_temperature;relative_humidity;season;country;building_type;air_speed;metabolic_rate;climate;cooling_type
19.1;29.2;76.5;summer;china;others;0.22;1.2;humid subtropical;naturally ventilated
33.4;25.3;43.7;summer;india;office;0.35;1.4;monsoon-influenced humid subtropical;mixed mode
21.8;21.7;61.9;summer;germany;office;0.22;1.2;temperate oceanic;naturally ventilated
11.5;14.0;32.80000000000001;winter;pakistan;office;0.164;0.8873720136518772;semi arid high altitude;naturally ventilated
8.3;21.0;53.4;winter;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
14.15;22.2;36.71145896781678;summer;australia;office;0.11;1.0580204778156996;temperature marine;air conditioned
21.4;25.0;51.0;summer;portugal;office;0.05;1.6;warm-summer mediterranean;naturally ventilated
31.45;29.7;28.3;winter;india;multifamily housing;0.1;3.4;hot semi-arid;mixed mode
9.2;25.2;74.5;summer;china;others;0.13;1.2;humid subtropical;mixed mode
11.944444444444446;22.6;31.18135203760881;winter;usa;office;0.0333333333333333;1.0;mediterranean;air conditioned
22.42;25.0;50.1;cool/dry;india;multifamily housing;0.12;1.08;tropical wet savanna;naturally ventilated
25.30555555555556;23.0;52.66888888888891;summer;greece;office;0.342;0.8;mediterranean;naturally ventilated
20.9;24.7;30.9;winter;france;others;1.5;1.3;temperate oceanic;air conditioned
13.055555555555555;25.56;17.6185;winter;usa;office;0.5493333333333333;1.2;mediterranean;air conditioned
23.8;28.6;41.8473481588799;summer;australia;office;0.27;1.0802047781569966;humid subtropical;naturally ventilated
26.6;26.0;47.0;cool/dry;india;office;0.09;1.0;tropical wet savanna;mixed mode
-2.25;27.6;58.0;summer;china;others;0.14;1.6;humid subtropical;naturally ventilated
21.45;23.68;58.0;cool/dry;australia;office;0.12;1.390443686006826;tropical savanna;air conditioned
18.75;21.1;64.6;winter;china;classroom;0.14;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
27.388888888888893;30.3;69.37901845057515;hot/wet;singapore;office;0.1;1.0580204778156996;wet equatorial;naturally ventilated
-23.8;13.8;54.7;winter;china;classroom;0.09;1.2;humid subtropical;mixed mode
21.85;22.93;47.0;cool/dry;australia;office;0.13;1.0428327645051196;tropical savanna;air conditioned
30.3;26.6;59.0;hot/wet;india;office;0.09;1.0;tropical wet savanna;mixed mode
6.75;22.3;31.8;winter;uk;office;0.06;2.6;west coast marine;air conditioned
11.88888888888889;23.09;46.34187999999999;winter;usa;office;0.132;1.0;mediterranean;air conditioned
25.2;27.4;56.0;cool/dry;india;office;0.16;1.0;tropical wet savanna;mixed mode
30.35;31.6;66.0;cool/dry;india;office;0.15;1.0;tropical wet savanna;air conditioned
31.05;24.2;54.1;summer;india;office;0.03;1.1;monsoon-influenced humid subtropical;air conditioned
5.55;20.3;62.4;winter;iran;office;0.03;1.9;hot-summer mediterranean;naturally ventilated
10.0;25.62;52.67;winter;uk;office;0.52;1.194539249146758;west coast marine;mixed mode
27.25;29.5;66.9;summer;china;classroom;1.5;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
12.22222222222222;23.18;45.134910000000005;winter;usa;office;0.0413333333333333;1.3999999999999997;mediterranean;air conditioned
10.15;17.8;37.80000000000001;winter;pakistan;office;0.183;1.877133105802048;desert (hot arid);naturally ventilated
16.944444444444443;24.06;55.0952255541274;summer;usa;office;0.05;1.0;mediterranean;air conditioned
21.63;27.0;80.9;cool/dry;india;multifamily housing;0.14;1.1;tropical wet savanna;mixed mode
15.95;24.31;42.0;cool/dry;australia;office;0.12;1.7380546075085324;tropical savanna;air conditioned
24.7;26.0;56.900000000000006;summer;pakistan;office;0.1470123409884521;0.7679180887372011;desert (hot arid);naturally ventilated
23.3;24.0;47.0;summer;portugal;others;0.12;1.3;warm-summer mediterranean;mixed mode
22.85;23.91;54.0;cool/dry;australia;office;0.11;1.0428327645051196;tropical savanna;air conditioned
31.0;26.8;64.0;hot/wet;india;office;0.01;1.0;hot semi-arid;mixed mode
11.5;17.8;55.9;winter;portugal;others;0.05;1.4;warm-summer mediterranean;mixed mode
14.439647674560549;21.5;47.4;summer;sweden;others;0.0;2.5;temperate oceanic;air conditioned
14.32;22.2;39.5;summer;uk;office;0.041616;1.2;west coast marine;naturally ventilated
19.8;22.1;62.1;summer;australia;office;0.08;1.1;humid subtropical;mixed mode
15.17;23.8;17.3;summer;uk;office;0.1369;1.2;west coast marine;naturally ventilated
11.35;18.666666666666668;54.7;winter;australia;office;0.044;1.345;hot arid;air conditioned
21.7;22.9;56.5;summer;australia;office;0.06;1.5;humid subtropical;mixed mode
6.43;12.7;58.3;winter;india;multifamily housing;0.02;1.3;monsoon-influenced temperate oceanic;Unknown
35.45;35.8;50.4;summer;india;office;1.29;1.1;monsoon-influenced humid subtropical;mixed mode
30.85;29.1;83.5;summer;india;multifamily housing;0.78;1.2;hot semi-arid;naturally ventilated
15.54;27.2;60.8;summer;uk;classroom;0.09;1.2;warm-summerÂ humid continental;naturally ventilated
17.75;22.5;59.400000000000006;summer;canada;office;0.07;1.2;continental subarctic;air conditioned
14.15;21.8;36.718146338440384;summer;australia;office;0.17;1.0580204778156996;temperature marine;air conditioned
12.960000000000004;21.8;43.0;winter;australia;office;0.12;1.962457337883959;humid subtropical;air conditioned
12.75821429;22.1;37.4;winter;australia;senior center;0.07;1.0;humid subtropical;mixed mode
10.7;20.9;56.8;winter;uk;classroom;0.09;1.2;warm-summerÂ humid continental;naturally ventilated
30.05;29.1;68.0;summer;pakistan;office;0.0662839936781616;1.1262798634812288;desert (hot arid);naturally ventilated
5.277777777777778;24.63;26.55806631346492;winter;usa;office;0.06;1.0;mediterranean;air conditioned
33.0;31.5;29.8;summer;india;multifamily housing;0.78;1.0;hot semi-arid;naturally ventilated
28.75;23.4;55.110507739608096;hot/wet;australia;office;0.15;1.083617747440273;tropical savanna;air conditioned
32.8;23.1;47.9;summer;india;office;0.07;1.1;monsoon-influenced humid subtropical;air conditioned
11.8;16.1;69.0;winter;tunisia;office;0.1;1.1;hot desert;naturally ventilated
14.6;24.3;33.7;winter;greece;classroom;0.0;1.2;hot-summer mediterranean;air conditioned
20.25;25.7;41.7;summer;canada;office;0.07;1.3999999999999997;continental subarctic;air conditioned
32.349999999999994;29.6;39.39447184518456;summer;australia;office;0.3000000000000001;1.075085324232082;temperature marine;naturally ventilated
31.4;26.8;41.3;summer;india;others;0.0;1.0;hot semi-arid;mixed mode
18.9;24.7;62.0;winter;india;multifamily housing;0.01;1.05;monsoon-influenced humid subtropical;mixed mode
10.6;21.2;58.3;summer;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
-16.299999999999997;16.8;39.9;winter;china;others;0.06;1.2;humid subtropical;mixed mode
32.87;25.2;31.6;winter;india;others;0.32;1.2;hot semi-arid;air conditioned
24.65;23.5;47.382312674012;summer;australia;office;0.1;1.0580204778156996;humid subtropical;air conditioned
30.25;32.4;77.4;summer;india;multifamily housing;0.98;1.65;tropical wet savanna;naturally ventilated
23.85;27.1;60.0;summer;tunisia;office;0.16;1.0;hot desert;naturally ventilated
5.833333333333335;21.63;30.43747;winter;usa;office;0.0633333333333333;1.0;mediterranean;air conditioned
16.944444444444443;23.72;53.96023678254903;summer;usa;office;0.03;1.2;mediterranean;air conditioned
16.3;21.3;59.8;summer;portugal;others;0.02;1.8;warm-summer mediterranean;mixed mode
32.25;36.0;47.0;hot/wet;india;office;0.03;1.7;hot semi-arid;naturally ventilated
27.388888888888893;31.4;65.86651175917356;hot/wet;singapore;office;0.16;1.0580204778156996;wet equatorial;naturally ventilated
24.65;26.0;54.0;cool/dry;india;office;0.12;1.0;tropical wet savanna;mixed mode
20.45;30.8;26.1;summer;china;classroom;0.29;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
27.388888888888893;29.2;89.18912690597458;hot/wet;singapore;office;0.21;1.0921501706484644;wet equatorial;naturally ventilated
15.25;22.076666666666668;57.040000000000006;winter;australia;office;0.14;1.456;hot arid;air conditioned
26.6;23.82;47.0;hot/wet;australia;office;0.1;1.241467576791809;tropical savanna;air conditioned
19.75;25.4;59.400000000000006;winter;pakistan;office;0.0004907228849806;1.1262798634812288;desert (hot arid);naturally ventilated
28.3;36.2;15.1;summer;pakistan;office;0.0064;1.1262798634812288;semi arid high altitude;naturally ventilated
23.52;26.8;47.2;cool/dry;india;multifamily housing;0.0;0.9;tropical wet savanna;naturally ventilated
13.59;23.9;53.2;summer;uk;classroom;0.12;1.2;warm-summerÂ humid continental;naturally ventilated
10.7;17.2;52.8;winter;uk;classroom;0.13;1.2;warm-summerÂ humid continental;naturally ventilated
31.42;28.4;19.9;winter;india;multifamily housing;0.36;1.0;hot semi-arid;naturally ventilated
18.6;22.8;47.2;summer;portugal;others;0.04;1.6;warm-summer mediterranean;mixed mode
23.65;25.9;47.141618788979805;summer;australia;office;0.15;1.0580204778156996;humid subtropical;air conditioned
14.3;21.7;53.4;winter;portugal;others;0.04;1.6;warm-summer mediterranean;mixed mode
10.4;20.2;49.5;winter;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
30.75;26.5;46.0;hot/wet;india;office;0.02;1.0;hot semi-arid;mixed mode
30.1;23.5;49.9555262894766;hot/wet;australia;office;0.14;1.2201365187713311;tropical savanna;air conditioned
10.6;21.5;55.4;summer;uk;classroom;0.06;1.2;warm-summerÂ humid continental;naturally ventilated
27.65;23.2;48.1;summer;india;office;0.07;1.1;tropical wet savanna;air conditioned
23.333333333333325;22.170000000000005;57.87369413503293;summer;usa;office;0.0333333333333333;1.2;mediterranean;air conditioned
10.833333333333334;22.76;47.899980000000006;winter;usa;office;0.0613333333333333;1.2;mediterranean;air conditioned
23.64;24.0;57.2;summer;germany;office;2.41;2.0;temperate oceanic;naturally ventilated
28.11;27.1;69.7;cool/dry;india;multifamily housing;1.35;1.1;tropical wet savanna;mixed mode
31.05;24.2;52.7;summer;india;office;0.03;1.3;monsoon-influenced humid subtropical;air conditioned
16.02;14.9;33.8;winter;india;office;0.05;1.2;hot semi-arid;mixed mode
17.25;29.8;41.0;cool/dry;india;office;0.17;1.0;hot semi-arid;mixed mode
24.8;29.0;53.75560787717615;summer;australia;office;0.92;1.1655290102389078;humid subtropical;naturally ventilated
29.1;21.7;82.6;summer;india;office;0.01;1.1;subtropical highland;naturally ventilated
25.1;26.1;70.1;summer;india;office;0.02;1.1;tropical wet savanna;naturally ventilated
6.0;21.579999999999995;47.6;winter;uk;office;0.06;1.194539249146758;west coast marine;naturally ventilated
32.25;26.3;65.0;hot/wet;india;office;0.03;1.0;hot semi-arid;mixed mode
10.0;23.579999999999995;37.5;winter;uk;office;0.06;1.194539249146758;west coast marine;mixed mode
32.25;30.8;58.0;hot/wet;india;office;0.16;1.0;tropical wet savanna;air conditioned
24.36;22.8;87.4;summer;india;multifamily housing;0.1;1.63;monsoon-influenced temperate oceanic;Unknown
18.61111111111111;25.04;56.872304261435154;summer;usa;office;0.0833333333333333;1.2;mediterranean;naturally ventilated
19.6;23.239999999999995;52.0;cool/dry;australia;office;0.11;1.6883959044368604;tropical savanna;air conditioned
26.7;24.2;45.72914275560729;cool/dry;australia;office;0.03;1.2627986348122866;tropical savanna;air conditioned
11.88888888888889;20.52;48.194410000000005;winter;usa;office;0.0349999999999999;1.0;mediterranean;air conditioned
31.0;21.7;53.6;summer;philippines;office;0.15;1.2;tropical wet savanna;air conditioned
16.15;25.7;55.0;cool/dry;india;office;0.0;1.0;hot semi-arid;mixed mode
14.9;23.13333333333333;37.440000000000005;winter;australia;office;0.0763333333333333;1.117;hot arid;air conditioned
29.0;21.8;82.9;summer;india;office;0.0;1.1;subtropical highland;mixed mode
32.25;26.1;46.0;hot/wet;india;office;0.04;1.0;tropical wet savanna;mixed mode
30.89;31.1;68.6;hot/wet;india;multifamily housing;0.72;1.0;tropical wet savanna;naturally ventilated
17.65;21.5;50.93082091447999;summer;australia;office;0.1;1.2542662116040952;temperature marine;air conditioned
31.35;26.2;41.0;cool/dry;india;office;0.15;1.0;tropical wet savanna;mixed mode
23.83333333333333;29.5;39.0;summer;greece;office;0.342;1.2;mediterranean;naturally ventilated
20.8;21.93;64.0;cool/dry;australia;office;0.12;1.1421501706484645;tropical savanna;air conditioned
20.86;20.7;31.2;winter;india;multifamily housing;0.34;1.0;hot semi-arid;naturally ventilated
22.95;23.0;50.68284385732752;summer;australia;office;0.08;1.1348122866894197;humid subtropical;air conditioned
32.8;23.7;51.2;summer;india;office;0.06;1.3;monsoon-influenced humid subtropical;air conditioned
34.35;35.6;35.2;hot/wet;india;office;1.16;1.1;tropical wet savanna;naturally ventilated
24.65;23.7;46.99145941886293;summer;australia;office;0.1;1.0409556313993171;humid subtropical;air conditioned
29.9;25.1;59.80000000000001;hot/wet;thailand;office;0.17;1.1;tropical savanna;air conditioned
14.166666666666668;24.0;45.907101548027406;winter;usa;office;0.05;1.2;mediterranean;naturally ventilated
27.75;22.8;46.1;summer;china;classroom;0.18;1.1;monsoon-influenced hot-summer humid continental;air conditioned
24.0;23.9;63.9;summer;portugal;others;0.13;2.0;hot-summer mediterranean;naturally ventilated
25.7;28.2;57.400000000000006;summer;pakistan;office;0.0169;1.877133105802048;semi arid high altitude;naturally ventilated
28.35;23.9;68.4;summer;china;classroom;0.11;1.1;monsoon-influenced hot-summer humid continental;air conditioned
15.97;18.6;58.1;winter;india;multifamily housing;0.01;1.0;monsoon-influenced humid subtropical;mixed mode
10.7;19.7;50.1;winter;uk;classroom;0.08;1.2;warm-summerÂ humid continental;naturally ventilated
15.0;22.239999999999995;55.78771785093176;summer;usa;office;0.01;1.3999999999999997;mediterranean;air conditioned
27.93;28.8;76.2;cool/dry;india;multifamily housing;0.84;1.1;tropical wet savanna;mixed mode
29.75;28.7;51.219806285287554;summer;australia;office;0.08;1.3105802047781572;temperature marine;naturally ventilated
26.0;28.2;42.0;cool/dry;india;office;0.01;1.0;hot semi-arid;mixed mode
26.2;30.0;25.3;summer;pakistan;office;0.2139873502024126;1.877133105802048;desert (hot arid);naturally ventilated
26.2;30.3;39.20689011721067;summer;australia;office;0.06;1.0580204778156996;temperature marine;naturally ventilated
28.3;33.1;46.6;summer;pakistan;office;0.0015999999999999;1.006825938566553;semi arid high altitude;naturally ventilated
19.2;25.0;46.090769475027805;summer;australia;office;0.13;1.139931740614334;temperature marine;naturally ventilated
26.1;27.3;14.800000000000002;summer;pakistan;office;0.0954555220384437;0.7679180887372011;desert (hot arid);naturally ventilated
15.72;26.0;57.3;summer;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
18.1;21.7;51.6;winter;india;multifamily housing;0.05;1.18;monsoon-influenced humid subtropical;mixed mode
17.35617;22.3;38.0;winter;australia;office;0.06;1.3;humid subtropical;mixed mode
23.39;27.7;50.3;winter;india;classroom;0.27;1.2;hot semi-arid;air conditioned
14.166666666666668;24.43;46.39359489204666;winter;usa;office;0.0233333333333333;1.0;mediterranean;naturally ventilated
15.5;22.9;53.3;winter;portugal;others;0.14;1.7;warm-summer mediterranean;mixed mode
27.9;27.6;60.0;hot/wet;australia;office;0.21;0.9931740614334472;tropical savanna;air conditioned
12.300000000000002;20.239999999999995;51.1;summer;uk;office;0.08;1.194539249146758;west coast marine;naturally ventilated
27.05555555555556;30.98;38.80000000000001;summer;greece;office;0.46;0.8;mediterranean;naturally ventilated
29.5;22.7;57.2;hot/wet;thailand;office;0.11;1.1;tropical savanna;air conditioned
30.55;31.3;34.5;summer;pakistan;office;0.7055999999999998;1.006825938566553;semi arid high altitude;naturally ventilated
27.4;25.3;35.6;winter;india;others;0.33;1.2;hot semi-arid;air conditioned
16.3;24.7;56.6;summer;portugal;office;0.03;1.2;warm-summer mediterranean;naturally ventilated
23.1;26.0;59.5;summer;portugal;others;0.02;2.0;hot-summer mediterranean;naturally ventilated
36.35;26.8;48.8;summer;india;office;0.01;1.1;subtropical highland;naturally ventilated
30.1;32.400000000000006;69.6;hot/wet;thailand;office;0.37;1.1;tropical savanna;naturally ventilated
19.85;29.6;81.8;summer;china;others;0.96;1.2;humid subtropical;mixed mode
25.8;24.0;53.8;summer;germany;office;1.82;2.6;temperate oceanic;naturally ventilated
24.5;22.4;56.80062845603364;cool/dry;australia;office;0.01;1.0921501706484644;tropical savanna;air conditioned
32.75;30.4;34.0;hot/wet;india;office;0.15;1.7;hot semi-arid;mixed mode
32.49;24.6;28.1;winter;india;others;0.26;1.2;hot semi-arid;air conditioned
20.3;24.5;44.9;summer;portugal;others;0.08;1.3;warm-summer mediterranean;mixed mode
15.95;22.5;42.23318786728735;summer;australia;office;0.07;1.1262798634812288;temperature marine;air conditioned
29.1;22.0;57.08627792891894;hot/wet;australia;office;0.4;1.305460750853242;tropical savanna;air conditioned
27.65;24.1;51.0;hot/wet;india;office;0.03;1.0;tropical wet savanna;mixed mode
31.0;28.0;44.0;hot/wet;india;office;0.03;1.0;hot semi-arid;mixed mode
13.333333333333332;22.23;53.23460433358209;winter;usa;office;0.1066666666666666;1.2;mediterranean;air conditioned
18.05555555555556;23.38;72.24602708912569;summer;usa;office;0.2566666666666667;1.3999999999999997;mediterranean;air conditioned
10.1;26.7;58.7;winter;china;classroom;0.01;1.6;humid subtropical;mixed mode
-14.35;24.7;32.9;winter;china;classroom;0.09;1.2;humid subtropical;mixed mode
13.0;21.4;48.9;winter;portugal;others;0.02;1.4;warm-summer mediterranean;mixed mode
23.75;28.1;46.1515823252156;summer;australia;office;0.15;1.174061433447099;humid subtropical;naturally ventilated
18.4;22.7;55.9;summer;uk;others;0.1;1.3;temperate oceanic;naturally ventilated
14.444444444444445;20.43;59.56003466310192;summer;usa;office;0.0899999999999999;1.0;mediterranean;air conditioned
